chr	gene	ratio	observed_state	hidden_state
chr7	Ccnd1	0.9785276073619632	5.0	1
chr8	Pnpla6	0.43902439024390244	0.0	0
chr8	Xab2	0.5189873417721519	1.0	0
chr8	Trappc5	0.5283286118980169	1.0	0
chr8	Ccl25	0.5172413793103449	1.0	0
chr8	Cers4	0.5084033613445378	1.0	0
chr8	Shcbp1	0.5637860082304527	1.0	0
chr8	Arglu1	0.46892419175027866	0.0	0
chr8	Abhd13	0.484375	0.0	0
chr8	Irs2	0.3395061728395062	0.0	0
chr8	Col4a1	0.558984593837535	1.0	0
chr8	Col4a2	0.4351543813872581	0.0	0
chr8	Rab20	0.5522388059701493	1.0	0
chr8	Cars2	0.5769230769230769	1.0	0
chr8	Ing1	0.43548387096774194	0.0	0
chr8	Arhgef7	0.5390625	1.0	0
chr8	Tubgcp3	0.36324786324786323	0.0	0
chr8	F10	0.60062893081761	2.0	0
chr8	Pcid2	0.5127604166666666	1.0	0
chr8	Lamp1	0.4908698961764999	0.0	0
chr8	Grtp1	0.4396551724137931	0.0	0
chr8	Tmco3	0.5338164251207729	1.0	0
chr8	Tfdp1	0.463855421686747	0.0	0
chr8	Gas6	0.3291925465838509	0.0	0
chr8	Cdc16	0.4747175141242938	0.0	0
chr8	Upf3a	0.5515151515151515	1.0	0
chr8	Champ1	0.4548728813559322	0.0	0
chr8	Coprs	0.5897435897435898	1.0	0
chr8	Tdrp	0.4473684210526316	0.0	0
chr8	Erich1	0.44642857142857145	0.0	0
chr8	Cln8	0.5273224043715846	1.0	0
chr8	Mcph1	0.4791666666666667	0.0	0
chr8	Atp7b	0.5811965811965811	1.0	0
chr8	Alg11	0.5146198830409356	1.0	0
chr8	Ckap2	0.3577586206896552	0.0	0
chr8	Vps36	0.5488998899889989	1.0	0
chr8	Slc25a15	0.40579710144927533	0.0	0
chr8	Mrps31	0.21388888888888888	0.0	0
chr8	Smim19	0.36153846153846153	0.0	0
chr8	Gm17491	0.5865384615384616	1.0	0
chr8	Vdac3	0.6042760942760943	2.0	0
chr8	Polb	0.6882352941176471	2.0	0
chr8	Ikbkb	0.5034722222222222	1.0	0
chr8	Gins4	0.5571933962264151	1.0	0
chr8	Sfrp1	0.1562162162162162	0.0	0
chr8	Tm2d2	0.29986263736263735	0.0	0
chr8	Plekha2	0.5219298245614035	1.0	0
chr8	Tacc1	0.41973039215686275	0.0	0
chr8	Fgfr1	0.5	1.0	0
chr8	Plpp5	0.397887323943662	0.0	0
chr8	Ddhd2	0.5298507462686567	1.0	0
chr8	Bag4	0.5661764705882353	1.0	0
chr8	Ash2l	0.5125	1.0	0
chr8	Hgsnat	0.34234234234234234	0.0	0
chr8	Pomk	0.5	1.0	0
chr8	Hook3	0.2012012012012012	0.0	0
chr8	Zfp703	0.44310897435897434	0.0	0
chr8	Erlin2	0.42045454545454547	0.0	0
chr8	Adgra2	0.3205128205128205	0.0	0
chr8	Brf2	0.5813953488372093	1.0	0
chr8	Rab11fip1	0.3789954337899543	0.0	0
chr8	Eif4ebp1	0.29033694202557464	0.0	0
chr8	Rnf122	0.14285714285714285	0.0	0
chr8	Tti2	0.3404255319148936	0.0	0
chr8	Mak16	0.34529999999999994	0.0	0
chr8	Fut10	0.21052631578947367	0.0	0
chr8	Ubxn8	0.0273972602739726	0.0	0
chr8	Gsr	0.0304642166344294	0.0	0
chr8	Rbpms	0.03642987249544627	0.0	0
chr8	Dctn6	0.10829103214890017	0.0	0
chr8	Leprotl1	0.47413793103448276	0.0	0
chr8	Saraf	0.1379585326953748	0.0	0
chr8	Dusp4	0.12569444444444444	0.0	0
chr8	Tnks	0.25	0.0	0
chr8	Eri1	0.02525252525252525	0.0	0
chr8	Mfhas1	0.12037037037037036	0.0	0
chr8	Lonrf1	0.12222222222222222	0.0	0
chr8	Zdhhc2	0.13636363636363635	0.0	0
chr8	Cnot7	0.38321167883211676	0.0	0
chr8	Vps37a	0.15306122448979592	0.0	0
chr8	Mtmr7	0.05128205128205128	0.0	0
chr8	Mtus1	0.08108108108108109	0.0	0
chr8	Pcm1	0.22826086956521738	0.0	0
chr8	Asah1	0.41975308641975306	0.0	0
chr8	Triml2	0.36991869918699183	0.0	0
chr8	Ankrd37	0.5234042553191489	1.0	0
chr8	Cfap97	0.4329268292682927	0.0	0
chr8	Cenpu	0.5867768595041323	1.0	0
chr8	Primpol	0.4925373134328358	0.0	0
chr8	Casp3	0.4796031746031746	0.0	0
chr8	Trappc11	0.5872093023255814	1.0	0
chr8	Rwdd4a	0.5942982456140351	1.0	0
chr8	Ing2	0.4701492537313433	0.0	0
chr8	Cdkn2aip	0.5893470790378007	1.0	0
chr8	Dctd	0.6730769230769231	2.0	0
chr8	Spcs3	0.5029446407538279	1.0	0
chr8	Cep44	0.28888888888888886	0.0	0
chr8	Sap30	0.6276881720430109	2.0	0
chr8	Hmgb2	0.421875	0.0	0
chr8	Galnt7	0.4883720930232558	0.0	0
chr8	Clcn3	0.4258241758241758	0.0	0
chr8	Cbr4	0.5144927536231884	1.0	0
chr8	Cpe	0.36507936507936506	0.0	0
chr8	Tmem192	0.5856807511737089	1.0	0
chr8	Apela	0.27467916244511986	0.0	0
chr8	Tma16	0.49758454106280187	0.0	0
chr8	Naf1	0.03158406219630709	0.0	0
chr8	Nat2	0.4827586206896552	0.0	0
chr8	Ints10	0.26567656765676567	0.0	0
chr8	Lpl	0.10638297872340426	0.0	0
chr8	Atp6v1b2	0.35384615384615387	0.0	0
chr8	Zfp869	0.13356164383561644	0.0	0
chr8	Gmip	0.4838709677419355	0.0	0
chr8	Lpar2	0.23863636363636365	0.0	0
chr8	Pbx4	0.375	0.0	0
chr8	Ndufa13	0.03681380871533673	0.0	0
chr8	Gatad2a	0.13196814562002276	0.0	0
chr8	Mau2	0.0759493670886076	0.0	0
chr8	Rfxank	0.16129032258064516	0.0	0
chr8	Nr2c2ap	0.5489949748743719	1.0	0
chr8	Borcs8	0.5167865707434054	1.0	0
chr8	Tmem161a	0.4184397163120567	0.0	0
chr8	Ddx49	0.38421052631578945	0.0	0
chr8	Cope	0.05555555555555555	0.0	0
chr8	Tmem59l	0.26515151515151514	0.0	0
chr8	Isyna1	0.010273972602739725	0.0	0
chr8	Ssbp4	0.030303030303030304	0.0	0
chr8	Lsm4	0.5256223893065998	1.0	0
chr8	Jund	0.2853107344632768	0.0	0
chr8	Ccdc124	0.29964736565154976	0.0	0
chr8	Map1s	0.06447963800904978	0.0	0
chr8	Myo9b	0.6071428571428571	2.0	0
chr8	Use1	0.02465166130760986	0.0	0
chr8	Nr2f6	0.012195121951219513	0.0	0
chr8	Babam1	0.15151515151515152	0.0	0
chr8	Ankle1	0.1	0.0	0
chr8	Mrpl34	0.5080927978804992	1.0	0
chr8	Dda1	0.511070110701107	1.0	0
chr8	Gtpbp3	0.5725806451612904	1.0	0
chr8	Mvb12a	0.07987220447284345	0.0	0
chr8	Colgalt1	0.4173118279569893	0.0	0
chr8	Zfp961	0.46204620462046203	0.0	0
chr8	Tpm4	0.3787878787878788	0.0	0
chr8	Rab8a	0.22882513661202183	0.0	0
chr8	Fam32a	0.03449709060681629	0.0	0
chr8	Ap1m1	0.45739348370927313	0.0	0
chr8	Hmox1	0.4206851971557854	0.0	0
chr8	Mcm5	0.08888888888888889	0.0	0
chr8	Arhgap10	0.2819634703196347	0.0	0
chr8	Prmt9	0.4268292682926829	0.0	0
chr8	Tmem184c	0.5454545454545454	1.0	0
chr8	Slc10a7	0.4375	0.0	0
chr8	Lsm6	0.4750795257374204	0.0	0
chr8	Smad1	0.6050295857988166	2.0	0
chr8	Otud4	0.4736111111111111	0.0	0
chr8	Abce1	0.49799813780260704	0.0	0
chr8	Gypa	0.46875	0.0	0
chr8	Usp38	0.16666666666666666	0.0	0
chr8	Zfp330	0.1620879120879121	0.0	0
chr8	Scoc	0.296221322537112	0.0	0
chr8	Tecr	0.4901960784313725	0.0	0
chr8	Dnajb1	0.34666666666666673	0.0	0
chr8	Gipc1	0.45555555555555555	0.0	0
chr8	Pkn1	0.023809523809523808	0.0	0
chr8	Ddx39	0.37138461538461537	0.0	0
chr8	Adgrl1	0.18129496402877698	0.0	0
chr8	Asf1b	0.020202020202020204	0.0	0
chr8	2210011C24Rik	0.58	1.0	0
chr8	Rfx1	0.06521739130434782	0.0	0
chr8	Dcaf15	0.08695652173913043	0.0	0
chr8	Zswim4	0.22972972972972974	0.0	0
chr8	Ier2	0.512653411880216	1.0	0
chr8	Nacc1	0.1710334788937409	0.0	0
chr8	Trmt1	0.23112338858195214	0.0	0
chr8	Gadd45gip1	0.4583333333333333	0.0	0
chr8	Rad23a	0.043300653594771234	0.0	0
chr8	Calr	0.509923766094429	1.0	0
chr8	Farsa	0.02911877394636015	0.0	0
chr8	Gcdh	0.43258426966292135	0.0	0
chr8	Rnaseh2a	0.237426326129666	0.0	0
chr8	Prdx2	0.03042575890639382	0.0	0
chr8	Hook2	0.021739130434782608	0.0	0
chr8	Asna1	0.517101057290386	1.0	0
chr8	Tnpo2	0.38366890380313196	0.0	0
chr8	Fbxw9	0.058823529411764705	0.0	0
chr8	Dhps	0.475	0.0	0
chr8	Wdr83os	0.056338028169014086	0.0	0
chr8	Man2b1	0.06578947368421052	0.0	0
chr8	Vps35	0.059824980111376304	0.0	0
chr8	Orc6	0.39367894121023467	0.0	0
chr8	Dnaja2	0.3125	0.0	0
chr8	Neto2	0.4861111111111111	0.0	0
chr8	Itfg1	0.5	1.0	0
chr8	Phkb	0.5254237288135594	1.0	0
chr8	Siah1a	0.5647382920110192	1.0	0
chr8	N4bp1	0.4139784946236559	0.0	0
chr8	Cnep1r1	0.5	1.0	0
chr8	Heatr3	0.5526926648096565	1.0	0
chr8	Brd7	0.2847222222222222	0.0	0
chr8	Tox3	0.020833333333333332	0.0	0
chr8	Aktip	0.23333333333333334	0.0	0
chr8	Rpgrip1l	0.08823529411764706	0.0	0
chr8	Fto	0.4565602836879432	0.0	0
chr8	Irx3	0.06466302367941712	0.0	0
chr8	Crnde	0.13095238095238096	0.0	0
chr8	Irx5	0.013513513513513514	0.0	0
chr8	Mmp2	0.503875968992248	1.0	0
chr8	Ogfod1	0.44666666666666666	0.0	0
chr8	Bbs2	0.65625	2.0	0
chr8	Mt2	0.468	0.0	0
chr8	Mt1	0.559229170242386	1.0	0
chr8	Nup93	0.5677966101694916	1.0	0
chr8	Fam192a	0.34523809523809523	0.0	0
chr8	Rspry1	0.5860215053763441	1.0	0
chr8	Arl2bp	0.5001687648239372	1.0	0
chr8	Cfap20	0.5221976401179941	1.0	0
chr8	Csnk2a2	0.5352941176470588	1.0	0
chr8	Setd6	0.4496124031007752	0.0	0
chr8	Cnot1	0.7602495543672014	3.0	0
chr8	Cdh5	0.5693486590038315	1.0	0
chr8	Tk2	0.5135135135135135	1.0	0
chr8	Cklf	0.5	1.0	0
chr8	Cmtm3	0.48717948717948717	0.0	0
chr8	Cmtm4	0.6225071225071225	2.0	0
chr8	Dync1li2	0.5163043478260869	1.0	0
chr8	Nae1	0.5737299930410577	1.0	0
chr8	Car7	0.46826484018264836	0.0	0
chr8	Tradd	0.3888888888888889	0.0	0
chr8	4931428F04Rik	0.3103448275862069	0.0	0
chr8	Hsd11b2	0.49845679012345673	0.0	0
chr8	Atp6v0d1	0.4559393939393939	0.0	0
chr8	Ctcf	0.4966442953020134	0.0	0
chr8	Acd	0.4497991967871485	0.0	0
chr8	Gfod2	0.47368421052631576	0.0	0
chr8	Pskh1	0.6891891891891891	2.0	0
chr8	Psmb10	0.4444444444444444	0.0	0
chr8	Dus2	0.9459459459459459	5.0	0
chr8	Ddx28	0.5220588235294118	1.0	0
chr8	Slc7a6	0.5833333333333334	1.0	0
chr8	Slc7a6os	0.5645161290322581	1.0	0
chr8	Cdh3	0.5392156862745098	1.0	0
chr8	Cdh1	0.44508611955420463	0.0	0
chr8	Tango6	0.45089285714285715	0.0	0
chr8	Vps4a	0.4594594594594595	0.0	0
chr8	Cog8	0.013888888888888888	0.0	0
chr8	Nip7	0.5023691375964103	1.0	0
chr8	Terf2	0.6483516483516484	2.0	0
chr8	Cyb5b	0.269824016563147	0.0	0
chr8	Nob1	0.5924731182795699	1.0	0
chr8	Wwp2	0.4632352941176471	0.0	0
chr8	Psmd7	0.5226028782179333	1.0	0
chr8	Dhx38	0.49237089201877926	0.0	0
chr8	Dhodh	0.5225563909774437	1.0	0
chr8	Ist1	0.43010752688172044	0.0	0
chr8	Ap1g1	0.45132743362831856	0.0	0
chr8	Sf3b3	0.5	1.0	0
chr8	Cog4	0.65625	2.0	0
chr8	Aars	0.42452830188679247	0.0	0
chr8	Zfp1	0.5826446280991735	1.0	0
chr8	Bcar1	0.5079109062980031	1.0	0
chr8	Cfdp1	0.5514285807623452	1.0	0
chr8	Tmem170	0.40816326530612246	0.0	0
chr8	Tmem231	0.5208333333333334	1.0	0
chr8	Gabarapl2	0.3951612903225806	0.0	0
chr8	Terf2ip	0.40558766859344886	0.0	0
chr8	Wwox	0.5	1.0	0
chr8	Cmc2	0.5247591522157996	1.0	0
chr8	Cenpn	0.4472502805836139	0.0	0
chr8	Atmin	0.4473684210526316	0.0	0
chr8	Gcsh	0.7304861620353641	3.0	0
chr8	Gan	0.46707818930041156	0.0	0
chr8	Cmip	0.39528795811518325	0.0	0
chr8	Plcg2	0.5364583333333333	1.0	0
chr8	Hsbp1	0.5930763740185581	1.0	0
chr8	Mlycd	0.3706896551724138	0.0	0
chr8	Necab2	0.575	1.0	0
chr8	Mbtps1	0.5121951219512195	1.0	0
chr8	Hsdl1	0.525	1.0	0
chr8	Taf1c	0.608974358974359	2.0	0
chr8	Cotl1	0.30434782608695654	0.0	0
chr8	Klhl36	0.5	1.0	0
chr8	Usp10	0.48809024658081257	0.0	0
chr8	Zdhhc7	0.5290697674418605	1.0	0
chr8	Gins2	0.471244131455399	0.0	0
chr8	1190005I06Rik	0.4666666666666666	0.0	0
chr8	Emc8	0.47916666666666663	0.0	0
chr8	Cox4i1	0.5226196443489677	1.0	0
chr8	Mthfsd	0.6582278481012658	2.0	0
chr8	Foxc2	0.625	2.0	0
chr8	Fbxo31	0.5526315789473685	1.0	0
chr8	Klhdc4	0.5175409836065573	1.0	0
chr8	Slc7a5	0.764	3.0	0
chr8	Banp	0.6643835616438356	2.0	0
chr8	Zfpm1	0.49738562091503263	0.0	0
chr8	Zc3h18	0.488673139158576	0.0	0
chr8	Cyba	0.5912698412698413	1.0	0
chr8	Mvd	0.4775910364145658	0.0	0
chr8	Rnf166	0.42424242424242425	0.0	0
chr8	Ctu2	0.6585326953748006	2.0	0
chr8	Piezo1	0.48484848484848486	0.0	0
chr8	Cdt1	0.533252427184466	1.0	0
chr8	Aprt	0.5114144426406577	1.0	0
chr8	Trappc2l	0.4680981595092024	0.0	0
chr8	Acsf3	0.5172413793103449	1.0	0
chr8	Ankrd11	0.5215877437325905	1.0	0
chr8	2810013P06Rik	0.46875	0.0	0
chr8	Rpl13	0.48148148148148145	0.0	0
chr8	Vps9d1	0.5166666666666667	1.0	0
chr8	Tcf25	0.2564102564102564	0.0	0
chr8	Def8	0.025423728813559324	0.0	0
chr8	Afg3l1	0.4527186761229315	0.0	0
chr8	Rhou	0.6209677419354839	2.0	0
chr8	Ccsap	0.4482758620689655	0.0	0
chr8	Nup133	0.40789473684210525	0.0	0
chr8	Abcb10	0.5175000000000001	1.0	0
chr8	Taf5l	0.5517241379310345	1.0	0
chr8	Galnt2	0.2631578947368421	0.0	0
chr8	Cog2	0.5795454545454546	1.0	0
chr8	2310022B05Rik	0.4521484375	0.0	0
chr8	Ttc13	0.4347442680776014	0.0	0
chr8	Arv1	0.5795454545454546	1.0	0
chr8	Fam89a	0.36363636363636365	0.0	0
chr8	2810004N23Rik	0.5790656781674746	1.0	0
chr8	Gnpat	0.5515463917525774	1.0	0
chr8	Exoc8	0.4444444444444444	0.0	0
chr8	Tsnax	0.5366120218579236	1.0	0
chr8	Ntpcr	0.48880597014925375	0.0	0
chr8	Kcnk1	0.48926116838487965	0.0	0
chr8	Coa6	0.40488656195462486	0.0	0
chr8	Tomm20	0.7083333333333333	3.0	0
chr8	Rbm34	0.6120689655172413	2.0	0
chr8	Pard3	0.375	0.0	0
chr8	Nrp1	0.9752577319587629	5.0	1
chr8	Itgb1	0.9732037691401649	5.0	1
chr8	2610044O15Rik8	0.9230769230769231	5.0	1
chr9	Aasdhppt	0.9615384615384616	5.0	1
chr9	Tmem123	0.9914772727272727	5.0	1
chr9	Cwc15	0.798728813559322	3.0	1
chr9	Ankrd49	0.9968152866242038	5.0	1
chr9	Mre11a	0.9965277777777778	5.0	1
chr9	Taf1d	0.9971910112359551	5.0	1
chr9	Eif3g	0.9947108279333189	5.0	1
chr9	Dnmt1	0.996969696969697	5.0	1
chr9	Mrpl4	0.9953051643192489	5.0	1
chr9	Cdc37	0.9941927990708478	5.0	1
chr9	Keap1	1.0	5.0	1
chr9	Qtrt1	0.995850622406639	5.0	1
chr9	Tmed1	1.0	5.0	1
chr9	Smarca4	0.9936061381074168	5.0	1
chr9	Spc24	0.9964975845410629	5.0	1
chr9	Prkcsh	1.0	5.0	1
chr9	Pigyl	1.0	5.0	1
chr9	Anln	0.997979797979798	5.0	1
chr9	Rp9	0.9971751412429378	5.0	1
chr9	Dpy19l1	0.993801652892562	5.0	1
chr9	Sept7	0.9989339019189766	5.0	1
chr9	Thyn1	0.9943934760448521	5.0	1
chr9	Srpr	0.9769119769119768	5.0	1
chr9	Rpusd4	1.0	5.0	1
chr9	Chek1	0.9924242424242424	5.0	1
chr9	Ei24	0.9981203007518797	5.0	1
chr9	Tbrg1	0.9923629829290206	5.0	1
chr9	Sc5d	0.5504201680672269	1.0	1
chr9	Arhgef12	0.7727272727272727	3.0	1
chr9	Oaf	0.9855072463768116	5.0	1
chr9	Rnf26	0.9915254237288136	5.0	1
chr9	Cbl	1.0	5.0	1
chr9	H2afx	0.9827810266406758	5.0	1
chr9	Hmbs	0.9958847736625515	5.0	1
chr9	Vps11	0.9894736842105263	5.0	1
chr9	Trappc4	0.9964622641509434	5.0	1
chr9	Ccdc84	0.9074074074074074	5.0	1
chr9	Ddx6	0.9674965421853389	5.0	1
chr9	Ift46	0.9767441860465116	5.0	1
chr9	Kmt2a	0.9482758620689655	5.0	1
chr9	Mpzl2	1.0	5.0	1
chr9	Fxyd6	0.9765100671140939	5.0	1
chr9	Sidt2	1.0	5.0	1
chr9	Pafah1b2	0.9961439588688946	5.0	1
chr9	Apoa1	0.5911472383681099	1.0	1
chr9	Zpr1	0.9921414538310412	5.0	1
chr9	Bud13	0.9612403100775194	5.0	1
chr9	Cadm1	0.9724770642201835	5.0	1
chr9	Rexo2	0.9897260273972602	5.0	1
chr9	Usp28	0.8421052631578947	4.0	1
chr9	Zw10	0.9787234042553191	5.0	1
chr9	Ncam1	0.9509803921568627	5.0	1
chr9	Plet1	1.0	5.0	1
chr9	Dlat	0.9128787878787878	5.0	1
chr9	Ppp2r1b	0.9935691318327974	5.0	1
chr9	Fdx1	0.9923076923076923	5.0	1
chr9	Rdx	0.9460058661145617	5.0	1
chr9	Ddx10	0.9717741935483871	5.0	1
chr9	Npat	0.9882352941176471	5.0	1
chr9	Cul5	0.9960435212660731	5.0	1
chr9	Idh3a	0.996875	5.0	1
chr9	Crabp1	0.9773550724637682	5.0	1
chr9	Ireb2	0.8447971781305114	4.0	1
chr9	Psma4	0.5484688218049284	1.0	1
chr9	Fbxo22	1.0	5.0	1
chr9	Rcn2	0.9836065573770492	5.0	1
chr9	Imp3	0.9954471544715447	5.0	1
chr9	Sin3a	0.573170731707317	1.0	1
chr9	Man2c1	0.9605263157894737	5.0	1
chr9	Commd4	0.9923469387755102	5.0	1
chr9	Rpp25	0.391304347826087	0.0	1
chr9	Cox5a	0.9355555555555556	5.0	1
chr9	Mpi	0.9858490566037735	5.0	1
chr9	Scamp2	0.9981481481481481	5.0	1
chr9	Csk	0.9961538461538462	5.0	1
chr9	Ubl7	0.8020050125313283	4.0	1
chr9	Cd276	1.0	5.0	1
chr9	Nptn	0.9899882214369845	5.0	1
chr9	Adpgk	0.4818181818181818	0.0	1
chr9	Hexa	1.0	5.0	1
chr9	Pkm	0.9834710743801653	5.0	1
chr9	Lrrc49	0.9622641509433962	5.0	1
chr9	Uaca	1.0	5.0	1
chr9	Tle3	0.9947916666666666	5.0	1
chr9	Rplp1	0.03772290809327846	0.0	1
chr9	Kif23	0.9833333333333333	5.0	1
chr9	Anp32a	0.9344187675070027	5.0	1
chr9	Cln6	0.9714285714285714	5.0	1
chr9	Map2k5	1.0	5.0	1
chr9	Aagab	1.0	5.0	1
chr9	Zwilch	0.987719298245614	5.0	1
chr9	Rpl4	0.9912833761363172	5.0	1
chr9	Snapc5	0.9910313901345291	5.0	1
chr9	Tipin	0.9688524938854755	5.0	1
chr9	Hacd3	0.9612068965517241	5.0	1
chr9	Igdcc3	0.9906542056074766	5.0	1
chr9	Clpx	0.5573770491803278	1.0	1
chr9	Spg21	0.6246408045977011	2.0	1
chr9	Rbpms2	0.9883720930232558	5.0	1
chr9	Ppib	0.990468441193228	5.0	1
chr9	Rab8b	1.0	5.0	1
chr9	Rps27l	0.9805465776054011	5.0	1
chr9	Lactb	0.9947089947089947	5.0	1
chr9	Tpm1	0.9366631490946434	5.0	1
chr9	Tln2	0.9714003944773175	5.0	1
chr9	Bnip2	0.4981684981684981	0.0	1
chr9	Ccnb2	0.6991433021806852	2.0	1
chr9	Sltm	0.9859882005899705	5.0	1
chr9	Aldh1a2	0.9988540870893812	5.0	1
chr9	Polr2m	0.5220044197955844	1.0	1
chr9	Cgnl1	0.8532110091743119	4.0	1
chr9	Tcf12	0.9278846153846154	5.0	1
chr9	Mns1	0.9886363636363636	5.0	1
chr9	Rfx7	0.9025974025974026	5.0	1
chr9	Nedd4	0.980393092050069	5.0	1
chr9	Prtg	0.990990990990991	5.0	1
chr9	Rsl24d1	0.9530217776388454	5.0	1
chr9	Arpp19	0.8668261562998405	4.0	1
chr9	Leo1	0.8905160390516038	4.0	1
chr9	Tmod3	0.75	3.0	1
chr9	Tmod2	0.9795918367346939	5.0	1
chr9	Lysmd2	0.974025974025974	5.0	1
chr9	Lrrc1	0.9866666666666667	5.0	1
chr9	Gclc	0.6886792452830188	2.0	1
chr9	Elovl5	0.9693877551020408	5.0	1
chr9	Ick	1.0	5.0	1
chr9	Gsta4	0.9911764705882353	5.0	1
chr9	Mto1	0.9895833333333334	5.0	1
chr9	Eef1a1	0.8913043478260869	4.0	1
chr9	Cox7a2	0.9946808510638298	5.0	1
chr9	Tmem30a	0.5405405405405406	1.0	1
chr9	Senp6	0.9898148148148148	5.0	1
chr9	Myo6	0.7164383561643836	3.0	1
chr9	Irak1bp1	0.9803921568627451	5.0	1
chr9	Phip	1.0	5.0	1
chr9	Hmgn3	0.9793388429752066	5.0	1
chr9	Elovl4	0.5925925925925926	1.0	1
chr9	Ttk	0.5781893004115226	1.0	1
chr9	Bckdhb	0.9701492537313433	5.0	1
chr9	Ibtk	0.9943181818181818	5.0	1
chr9	Tpbg	0.5200803212851405	1.0	1
chr9	Ube2cbp	0.7073170731707317	3.0	1
chr9	Cyb5r4	0.6189488243430151	2.0	1
chr9	Snhg5	0.9871794871794872	5.0	1
chr9	Tmed3	0.9829787234042553	5.0	1
chr9	Ctsh	0.9637681159420289	5.0	1
chr9	Morf4l1	0.9666666666666667	5.0	1
chr9	U2surp	0.9877919320594478	5.0	1
chr9	Pcolce2	0.9761904761904762	5.0	1
chr9	Pls1	0.8478260869565217	4.0	1
chr9	Tfdp2	0.9615384615384616	5.0	1
chr9	Atp1b3	0.9921587301587301	5.0	1
chr9	Rnf7	0.9971068249258159	5.0	1
chr9	Rbp1	0.9836975110981734	5.0	1
chr9	Copb2	0.9886363636363636	5.0	1
chr9	Mrps22	0.9642857142857143	5.0	1
chr9	Armc8	0.8214285714285714	4.0	1
chr9	Dbr1	0.4627659574468085	0.0	1
chr9	Dzip1l	0.9206349206349206	5.0	1
chr9	Pccb	0.8043478260869565	4.0	1
chr9	Msl2	1.0	5.0	1
chr9	Ryk	0.9543010752688172	5.0	1
chr9	Srprb	0.9755936675461742	5.0	1
chr9	Topbp1	0.9825268817204301	5.0	1
chr9	Cdv3	0.9616926503340756	5.0	1
chr9	Tmem108	0.987012987012987	5.0	1
chr9	Uba5	0.993368700265252	5.0	1
chr9	Mrpl3	0.8875205254515599	4.0	1
chr9	Atp2c1	0.9285714285714286	5.0	1
chr9	Pik3r4	0.5666666666666667	1.0	1
chr9	Wdr82	0.5785714285714286	1.0	1
chr9	Ppm1m	0.5657894736842105	1.0	1
chr9	Twf2	0.9895833333333334	5.0	1
chr9	Alas1	0.5512820512820513	1.0	1
chr9	Poc1a	0.8454545454545455	4.0	1
chr9	Dusp7	0.8703703703703703	4.0	1
chr9	Acy1	0.505859375	1.0	1
chr9	Abhd14a	0.6717647058823529	2.0	1
chr9	Pcbp4	0.46743347902768184	0.0	1
chr9	Rad54l2	0.9893617021276596	5.0	1
chr9	Manf	0.9867718253968255	5.0	1
chr9	Rbm15b	0.9838709677419355	5.0	1
chr9	Hemk1	0.9230769230769231	5.0	1
chr9	Tmem115	0.9852941176470589	5.0	1
chr9	Tusc2	0.9970414201183432	5.0	1
chr9	Hyal2	0.9926829268292683	5.0	1
chr9	Ifrd2	0.9920844327176781	5.0	1
chr9	Gnai2	0.9801187980433264	5.0	1
chr9	Sema3f	0.6756756756756757	2.0	1
chr9	Rbm5	0.98125	5.0	1
chr9	Rbm6	0.9013157894736842	5.0	1
chr9	Traip	0.9727891156462585	5.0	1
chr9	Gmppb	0.9791666666666666	5.0	1
chr9	Apeh	0.9951923076923077	5.0	1
chr9	Nicn1	1.0	5.0	1
chr9	Amt	0.9608433734939759	5.0	1
chr9	Rhoa	0.9937655860349127	5.0	1
chr9	Usp4	0.9883040935672515	5.0	1
chr9	Ccdc71	0.8819444444444444	4.0	1
chr9	Qars	0.550314465408805	1.0	1
chr9	Qrich1	0.8229166666666666	4.0	1
chr9	Uqcrc1	0.9892578125	5.0	1
chr9	Shisa5	0.6272727272727273	2.0	1
chr9	Atrip	0.9571428571428572	5.0	1
chr9	Ccdc51	0.9761904761904762	5.0	1
chr9	Plxnb1	0.9878048780487805	5.0	1
chr9	Nme6	0.9868040491684742	5.0	1
chr9	Cdc25a	0.9857142857142858	5.0	1
chr9	Map4	0.9793388429752066	5.0	1
chr9	Dhx30	0.9854651162790697	5.0	1
chr9	Smarcc1	0.9634973623475106	5.0	1
chr9	Elp6	0.9836734693877551	5.0	1
chr9	Setd2	1.0	5.0	1
chr9	Nradd	0.9836065573770492	5.0	1
chr9	Ccdc12	0.9803639846743295	5.0	1
chr9	Pth1r	0.9849624060150376	5.0	1
chr9	Lrrfip2	0.9940476190476191	5.0	1
chr9	Mlh1	0.9878048780487805	5.0	1
chr9	Epm2aip1	0.8893805309734514	4.0	1
chr9	Pdcd6ip	0.9940239043824701	5.0	1
chr9	Clasp2	0.9558823529411765	5.0	1
chr9	Trim71	0.9897058823529412	5.0	1
chr9	Cnot10	0.9976190476190476	5.0	1
chr9	Dync1li1	0.9958333333333333	5.0	1
chr9	Cmtm7	0.991358024691358	5.0	1
chr9	Cmtm8	0.9575163398692811	5.0	1
chr9	Stt3b	0.9908536585365854	5.0	1
chr9	Azi2	0.6206896551724138	2.0	0
chr9	Cmc1	0.48	0.0	0
chr9	Golga4	0.48922902494331066	0.0	0
chr9	Ctdspl	0.4083333333333333	0.0	0
chr9	Oxsr1	0.45614035087719296	0.0	0
chr9	Myd88	0.03333333333333333	0.0	0
chr9	Acaa1a	0.042483660130718956	0.0	0
chr9	Wdr48	0.47126436781609193	0.0	0
chr9	Gorasp1	0.11971830985915492	0.0	0
